,zone,month,min_value,min_model,median_value,median_model,max_value,max_model,confidence_intervals
195,Almaty Region,Prec_jul_std,18.312193889652367,GFDL-ESM4,21.03102955096278,GISS-E2-1-G,25.05082373619264,BCC-CSM2-MR,"(19.89447744322423, 21.89666334357634)"
196,Altai Republic,Prec_jul_std,17.53203686501309,MIROC6,19.926485086832397,ACCESS-CM2,24.502103506522637,BCC-CSM2-MR,"(19.285559338251762, 21.516274834520413)"
197,Altai krai,Prec_jul_std,9.881561118274403,UKESM1-0-LL,12.09116819763566,MRI-ESM2-0,15.97041625818023,BCC-CSM2-MR,"(11.26734301158386, 13.133266946998253)"
198,Altay Prefecture,Prec_jul_std,11.061166015907077,ACCESS-CM2,11.66667896434822,FIO-ESM-2-0,13.9457998636365,BCC-CSM2-MR,"(11.411968213226963, 12.565218539354479)"
199,BayanUlgii,Prec_jul_std,6.399284262820598,MPI-ESM1-2-HR,6.872082468190158,GFDL-ESM4,8.608015952380024,BCC-CSM2-MR,"(6.75232582276254, 7.512530672521253)"
200,Bortala Mongol AP,Prec_jul_std,19.001327464626264,GFDL-ESM4,21.466003731378997,EC-Earth3-Veg,23.494697458859616,BCC-CSM2-MR,"(20.313935187108537, 21.758273383188996)"
201,Changji Hui AP,Prec_jul_std,12.998610855569106,MPI-ESM1-2-HR,14.522197575979298,CMCC-ESM2,16.342360102361376,HadGEM3-GC31-LL,"(13.925775209845916, 15.069174972927136)"
202,East Kazakhstan Region,Prec_jul_std,12.46241288017226,UKESM1-0-LL,13.123994592201685,EC-Earth3-Veg,16.475359895948227,BCC-CSM2-MR,"(12.8901340596146, 14.248856730049514)"
203,Govi-Altai,Prec_jul_std,8.155490710145752,MPI-ESM1-2-HR,9.065515090036644,HadGEM3-GC31-LL,10.005569382128172,CMCC-ESM2,"(8.738495442956681, 9.433203414783966)"
204,Ili Kazakh Autonomous Prefecture,Prec_jul_std,15.173430892544038,INM-CM5-0,16.824172791719775,ACCESS-CM2,18.522176350509604,BCC-CSM2-MR,"(16.106356049169204, 17.279347889423786)"
205,Khovd,Prec_jul_std,8.195829577357625,GFDL-ESM4,9.43258790486247,INM-CM5-0,11.042177682390053,BCC-CSM2-MR,"(8.941553022405094, 10.029887770377178)"
206,Pavlodar Region,Prec_jul_std,1.9507301753966344,GISS-E2-1-G,2.5750792115754417,GFDL-ESM4,3.67686667911642,BCC-CSM2-MR,"(2.310420901053221, 2.9226682112464433)"
207,Tyva Republic,Prec_jul_std,17.58107946039621,MPI-ESM1-2-HR,20.658203667620477,EC-Earth3-Veg,28.15973747768361,BCC-CSM2-MR,"(18.94233133733304, 22.37509607444306)"
208,Uvs,Prec_jul_std,8.51263561068492,MPI-ESM1-2-HR,9.438286765256958,GFDL-ESM4,13.127615282100836,BCC-CSM2-MR,"(8.97447211940508, 10.36343938420523)"
209,Zavkhan,Prec_jul_std,12.436234278861969,MPI-ESM1-2-HR,13.99147804691542,HadGEM3-GC31-LL,17.796890855544465,BCC-CSM2-MR,"(13.452276141613403, 15.046353021834495)"
210,Almaty Region,Prec_aug,19.253767987451408,GFDL-ESM4,21.25751892518584,GISS-E2-1-G,23.87328650344404,BCC-CSM2-MR,"(20.49704975822456, 22.101977620997868)"
211,Altai Republic,Prec_aug,61.30830155470812,INM-CM5-0,74.85552948078616,MRI-ESM2-0,97.03725432678203,BCC-CSM2-MR,"(71.22440965323449, 80.74679778409202)"
212,Altai krai,Prec_aug,47.33730251381431,INM-CM5-0,55.85438555529613,ACCESS-CM2,69.34913222818896,BCC-CSM2-MR,"(53.799941258434906, 59.71617792474009)"
213,Altay Prefecture,Prec_aug,18.98626858150668,INM-CM5-0,21.033383723859917,MPI-ESM1-2-HR,23.48311917359536,BCC-CSM2-MR,"(20.35549781141999, 21.75954763695879)"
214,BayanUlgii,Prec_aug,25.64334365325077,MRI-ESM2-0,28.686996904024767,HadGEM3-GC31-LL,36.81857585139319,BCC-CSM2-MR,"(27.521966226356895, 31.084892549542133)"
215,Bortala Mongol AP,Prec_aug,27.170305676855897,GFDL-ESM4,29.996880848409237,MPI-ESM1-2-HR,33.616344354335624,FIO-ESM-2-0,"(28.72335574602331, 31.075386995950865)"
216,Changji Hui AP,Prec_aug,17.86462699077955,INM-CM5-0,19.29170159262364,UKESM1-0-LL,20.727787091366302,BCC-CSM2-MR,"(18.878380681291162, 19.771306597063344)"
217,East Kazakhstan Region,Prec_aug,25.29643791507345,INM-CM5-0,29.561279935600723,CMCC-ESM2,34.691889716240695,BCC-CSM2-MR,"(28.397499291974263, 30.764845708567563)"
218,Govi-Altai,Prec_aug,19.695628997867804,MRI-ESM2-0,21.882515991471216,CMCC-ESM2,23.529317697228144,BCC-CSM2-MR,"(20.94600151227738, 22.43697372144413)"
219,Ili Kazakh Autonomous Prefecture,Prec_aug,24.214985363656837,INM-CM5-0,26.284902049088043,ACCESS-CM2,29.1722022067102,BCC-CSM2-MR,"(25.470783332362032, 27.140764655790328)"
220,Khovd,Prec_aug,20.091666666666665,MRI-ESM2-0,22.57906976744186,UKESM1-0-LL,26.662984496124032,BCC-CSM2-MR,"(21.897908964043808, 24.038048102145822)"
221,Pavlodar Region,Prec_aug,30.290905227369315,INM-CM5-0,35.120590735231616,EC-Earth3-Veg,38.52613684657884,BCC-CSM2-MR,"(33.447109411942805, 36.20976070476583)"
222,Tyva Republic,Prec_aug,59.46686244940074,INM-CM5-0,70.14247162473212,FIO-ESM-2-0,86.82824033653465,BCC-CSM2-MR,"(67.08273733402231, 74.75673710534102)"
223,Uvs,Prec_aug,32.91462925851703,MRI-ESM2-0,37.11262525050101,GFDL-ESM4,46.75771543086172,BCC-CSM2-MR,"(35.30364416193075, 39.90998309257827)"
224,Zavkhan,Prec_aug,37.734111091763886,MRI-ESM2-0,42.80898485112311,UKESM1-0-LL,52.13094201636776,BCC-CSM2-MR,"(40.913376681602664, 45.63835854121039)"
225,Almaty Region,Prec_aug_std,15.39424995973713,GFDL-ESM4,17.015996683142383,UKESM1-0-LL,20.81622081919384,BCC-CSM2-MR,"(16.501240863998405, 18.30236985711342)"
226,Altai Republic,Prec_aug_std,18.90154490625981,INM-CM5-0,23.248634318123536,ACCESS-CM2,29.52352264171499,BCC-CSM2-MR,"(22.067930685556327, 25.429717795778494)"
227,Altai krai,Prec_aug_std,12.865632001612996,INM-CM5-0,16.606731627063475,FIO-ESM-2-0,22.30185064186064,BCC-CSM2-MR,"(15.484316012813231, 18.402445580508825)"
228,Altay Prefecture,Prec_aug_std,7.701713441266905,INM-CM5-0,9.48695426792207,GFDL-ESM4,11.940318529975936,BCC-CSM2-MR,"(8.84915583620895, 10.014129081758167)"
229,BayanUlgii,Prec_aug_std,5.299082539671571,INM-CM5-0,6.215444507365425,HadGEM3-GC31-LL,7.91607850520656,BCC-CSM2-MR,"(5.871707066325312, 6.62968632691738)"
230,Bortala Mongol AP,Prec_aug_std,14.21048672528737,GFDL-ESM4,15.871501007535986,MPI-ESM1-2-HR,17.81997469981037,FIO-ESM-2-0,"(15.156159865278408, 16.504384764812414)"
231,Changji Hui AP,Prec_aug_std,11.145155071835246,GFDL-ESM4,12.420062630305177,GISS-E2-1-G,13.888275578334031,BCC-CSM2-MR,"(12.020950034434174, 12.919873809877748)"
232,East Kazakhstan Region,Prec_aug_std,11.757480475956696,INM-CM5-0,14.445913765658066,FIO-ESM-2-0,18.78288574130966,BCC-CSM2-MR,"(13.55080487169909, 15.422586058128406)"
233,Govi-Altai,Prec_aug_std,7.096442100744787,MRI-ESM2-0,8.227138885822729,MIROC6,9.611598679303542,BCC-CSM2-MR,"(7.805271500847539, 8.66571562252333)"
234,Ili Kazakh Autonomous Prefecture,Prec_aug_std,12.342686545133375,GFDL-ESM4,14.069781199591072,ACCESS-CM2,16.562744024194565,BCC-CSM2-MR,"(13.482825332050913, 14.87999989373923)"
235,Khovd,Prec_aug_std,5.634122949339031,MRI-ESM2-0,6.718967418113824,UKESM1-0-LL,8.58330055731034,BCC-CSM2-MR,"(6.369343087386711, 7.297426873148411)"
236,Pavlodar Region,Prec_aug_std,3.525599460680904,MPI-ESM1-2-HR,4.313940890748613,EC-Earth3-Veg,5.379366799028821,BCC-CSM2-MR,"(4.018515539523456, 4.741110251694337)"
237,Tyva Republic,Prec_aug_std,14.784125134291774,INM-CM5-0,17.083686668058835,GFDL-ESM4,21.18978737089115,BCC-CSM2-MR,"(16.234429612537696, 18.172037103803106)"
238,Uvs,Prec_aug_std,7.336208871247319,INM-CM5-0,8.517633174732145,MIROC6,10.038683475587243,BCC-CSM2-MR,"(8.023816643543466, 8.978083637300013)"
239,Zavkhan,Prec_aug_std,7.853520198592242,INM-CM5-0,9.371615299448491,UKESM1-0-LL,10.985272869848082,BCC-CSM2-MR,"(8.844801116838617, 9.873015111369497)"
240,Almaty Region,Prec_sep,16.639841778626476,GFDL-ESM4,18.844847575530245,ACCESS-CM2,21.64632067107686,CMCC-ESM2,"(18.36321783760035, 19.855312319414434)"
241,Altai Republic,Prec_sep,47.77280727486066,GFDL-ESM4,56.13332355529481,HadGEM3-GC31-LL,74.16823115283074,BCC-CSM2-MR,"(52.22639125544474, 59.773563615146685)"
